title,subtitle,searchterms,popularity,recommended,genre,composer,epoch,composer_popularity,composer_recommended
"Kleine Cammer-Music, TWV.41",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Komm, Geist des Herrn, for chorus, 2 oboes, 3 trumpets, strings and continuo, TWV.1:999",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Kundlich gross ist das gottselige Geheimnis, sacred cantata for chorus, 2 oboes, 3 trumpets, strings and continuo, TWV. 1:1020",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"L'hiver in D minor for Flute or Recorder and Continuo, TWV.41:d1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Lad, o Herre, Ordets Sæd riigelig til os uddeeles, for voice, chorus, orchestra and continuo, TWV.deest",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Lauter Wonne, Lauter Freude, for voice, recorder and continuo, TWV.1:1040",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Liebe, die vom Himmel flammet, for voice, violin and continuo, TWV.1:1044",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Lobet den Herrn, alle seine Heerscharen, for chorus, 2 oboes, 3 piccolo trumpets, strings, and continuo, TWV.1:1061",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Locke nur, Erde, mit schmeichelndem Reize, sacred cantata for voice, recorder and continuo, TWV.1:1069",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Machet die Tore weit, for chorus, 2 oboes, strings and continuo, TWV.1:1074",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Magnificat in G, for chorus, 2 recorders, 2 oboes, 2 horns, strings and continuo, TWV.9:18, ""Das deutsche magnificat""",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Mario,, TWV. 21:6",Opera,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Mein Schade ist verzweifelt böse, for 2-part chorus, oboe, strings and continuo, TWV.1:1133",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Meine Rede bleibt betrübt, for voice, solo oboe, 2 violins, cello and continuo, TWV.1:1099",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Meine Seele erhebt den Herrn, cantata for soprano and orchestra",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Meines Bleibens ist nicht hier, for alto and orchestra, TWV.1:1100",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Meines Bleibens ist nicht hier, for voice, 2 violins and continuo, TWV.1:1101",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Mich trostet die Hoffnung, TWV.21:9",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Miriways, TWV. 21:24",Opera,,0,0,Stage,Georg Philipp Telemann,Baroque,0,
"Missa, TWV.9:14",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Musique de table, Part I: Overture  in E minor, TWV. 55:e1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Musique de table, TWV.50:9",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Musique heroïque, 12 marches for 2 instruments and continuo, TWV.50:31-42, ""Heldenmusik""",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Nach Finsternis und Todesschatten, for voice, oboe, violin and continuo, TWV.1:1150",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Napolitana in B flat major, for oboe d'amore  and continuo, TWV.41:B4",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Niaise in E major, for a melody instrument and continuo, TWV.41:E2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Nun danket alle Gott, for chorus, 2 oboes, strings and continuo, TWV.1:1166",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Nun komm der Heiden Heiland, for chorus, 2 oboes, 2 cornets, timpani, strings and continuo, TWV.1:1174",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Nun senket euch, ihr Masten",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"O erhabnes Glück der Ehe, wedding serenata for chorus, flute, chalumeau, oboe, bassoon, strings and continuo, TWV.11:15c",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"O Jesu Christ, dein Kripplein ist, sacred cantata for voice, chorus, strings and continuo, TWV. 1:1200",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in C minor, TWV.51:c1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in D major, TWV.51:D5",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in D minor, TWV.51:d1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in D minor, TWV.51:d2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in E flat major, TWV.51:Es1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in E minor, TWV.51:e1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in F minor, TWV.51:f1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Concerto in G major, TWV.51:G2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe d'amore Concerto in A major, TWV.51:A2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe d'amore Concerto in G major, TWV.51:G3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Oboe Sonata in A minor, TWV.41:a3",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Orpheus, TWV.21:18 opera",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Ouverture, suite in D major, TWV. 55:D10",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture  in B flat major, TWV. 55:B10",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture à la Polonoise, suite for harpsichord in D minor, TWV. 32:2",,,0,0,Keyboard,Georg Philipp Telemann,Baroque,0,
"Overture Burlesque in B flat major, suite for string and continuo, TWV.55:B8",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture in D major, for 2 trumpets, timpani, strings and continuo",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture in D major, TWV. 55:17",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture in F major, TWV. 55:F7, ""A la pastorelle""",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture jointés d'un Suite tragi-comique in D major, for 3 trumpets, timpani, strings and continuo, TWV.55:D22",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture pour Mo. le Landgrave Louis VIII d'Hessen Darmstadt, suite in D major, for 2 oboes, 2 horns, strings and continuo, TWV.55:D21",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite for trumpet, oboe, strings and continuo in, TWV. 55:D1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A for strings and continuo, TWV.55:a7",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A major, for violin, strings and continuo, TWV. 55:A4",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A major, for violin, strings and continuo, TWV.55:A7",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A major, for violin, strings and continuo, TWV.55:A8",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A major, TWV. 55:A2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in A minor for 2 Recorders, 2 Oboes, Strings and Continuo, TWV.55:a4",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in B flat major, for strings and continuo, TWV.55:B2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in B flat major, TWV. 55:B11",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in B flat major, TWV. 55:B3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in B flat major, TWV. 55:B4",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in B minor for 2 oboes, bassoon, 2 solo violins, strings and continuo, TWV.55:h1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in C for 3 oboes, strings and continuo, TWV.55:C6",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in C for oboe, strings and continuo, TWV.55:C2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in C major, TWV.55:C3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, Suite in C minor for Strings and Continuo in C minor, TWV. 55:c3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D for 2 oboes, bassoon, 2 violins, strings and continuo, TWV.55:D4, ""Darmstadt Overture""",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D for 3 oboes, strings and continuo, TWV.55:D15",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D for trumpet, strings and continuo, TWV.55:D7",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D major, for violin, strings and continuo, TWV.55:D14",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D major, TWV. 55:D13",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D major, TWV. 55:D2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D major, TWV. 55:D9",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D major, TWV.55:D18",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in D minor for 3 oboes, bassoon, strings and continuo, TWV.55:d3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E flat major for recorder, strings and continuo, TWV.55:Es1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E flat major for recorder, strings and continuo, TWV.55:Es2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E flat minor, for strings and continuo, TWV.55:Es5",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E for oboe d'amore, strings and continuo, TWV.55:E2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E major, TWV. 55:E1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E minor for oboe, strings and continuo, TWV.55:e10",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E minor, for strings and continuo, TWV.55:e6",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in E minor, TWV.55:e5",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in F for 2 horns, strings and continuo, TWV.55:F12",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in F for strings and continuo, TWV.55:F14",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in F major, TWV. 55:F6",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in F major, TWV.55:F3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in F sharp minorfor strings and continuo, TWV.55:fis1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in G for 2 oboes, violin, strings and continuo, TWV.55:G7",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in G for strings, TWV. 55: G10, ""Burlesque de Quixotte""",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in G major, for strings and continuo, TWV.55:G11",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in G minor for 3 oboes, bassoon, strings and continuo,TWV.55:g4, ""Darmstadt G minor""",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture, suite in G minor, for 2 oboes, bassoon, strings and continuo, TWV.55:g3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: Alster Echo in F major, for 4 horns, 2 oboes, bassoon, strings and continuo, TWV.55:F11",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: Burlesque de Quichotte, suite in G for strings and continuo, TWV.55:G10",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: L'Omphale, suite in E minor for strings and continuo, TWV.55:e8",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: La Bouffonne, suite in C for strings and continuo, TWV.55:C5",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: La Changeante, suite in G minor for strings and continuo, TWV.55:g2",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: La Galante, suite in D for strings and continuo, TWV.55:D5",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: La Lyra, suite in E flat major for strings and continuo, TWV.55:Es3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: La Musette, suite for strings and continuo in G minor, TWV.55:g1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: Les nations anciennes et modernes, suite in G for strings and continuo, TWV.55:G4",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Overture: Perpetuum mobile, suite for strings and continuo in D major, TWV.55:D12",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Overture: suite in D TWV.55:D23,,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Overture: suite in E TWV.55:E3,,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Overture: suite in F TWV.55:F16,,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Overture: suite in G minor TWV.55:g7,,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Overture: suite in G TWV. 55:G6,,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Packe dich, gelähmter Drache, sacred cantata for voice, violin and continuo, TWV.1:1222",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Partie polonaise, suite in B flat major for 2 lutes, TWV.39:1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partie, suite for 2 lutes in G minor, TWV. 39:2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partita in G major, for violin  and continuo, TWV.41:G2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partita no. 1 in B flat major, TWV.41:B1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partita no. 3 in C minor, TWV. 41:c1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partita no. 5 in E minor, for recorder and continuo, TWV. 41:e1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Partita no. 6 in E flat major, TWV.41:Es1",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Pastorale in D for Flute and Continuo, TWV.41:D5",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Pastorale in E for Flute  and Continuo, TWV.41:E3",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
Pastorelle en Musique,Opera,,0,0,Stage,Georg Philipp Telemann,Baroque,0,
"Quartet  in E minor for Strings and Continuo, TWV.43:e5",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet  in F for 2 Violins, Viola and Continuo, TWV.43:F4",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet for flute, viola da gamba, bassoon and continuo in B minor, TWV. 43:h3",,,0,1,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in A minor for Flute, Oboe, Violin and Continuo, TWV.43:a3",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in D for Trumpet, 2 Oboes and Continuo, TWV.43:D7",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in D minor for Flute, Violin, Viola and Continuo, TWV.43:d2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in D minor, TWV.43:d3",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in F major, for violin, horn, cello and continuo, TW 43:F6",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in F major, TWV. 43:F2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in G for Flute, 2 Violas da gamba and continuo, TWV.43:G10",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in G for Flute, Oboe, Violin and Continuo, TWV.43:G2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in G major, for recorder, oboe, violin and continuo, TWV.43:G6",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in G major, TWV. 43:G11",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet in G minor for Flute, Violin, Viola and continuo, TWV.43:g4",,,0,1,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartet: Concerto Polonois in B flat major, for 2 violins, viola and continuo, TWV.43:B3",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartets for Flute, Violin, Viola and Continuo ",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quartets for Flute, Violin, Viola da Gamba and Continuo, TWV.43 ",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
Quintet ,,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quintet, for 2 violins, 2 viols and continuo in E minor, TWV. 44:5",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Quintet, for 2 violins, 2 viols and continuo in F major, TWV. 44:11",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Concerto in C major, TWV.51:C1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Recorder Concerto in F major, TWV.51:F1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
Recorder Sonata in A minor,,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in C major, TWV. 41:C5",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in C major, TWV.41:C2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in C major, TWV.41:C2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
Recorder Sonata in C minor,,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in D minor, TWV. 41:d4",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in F major, TWV. 41:F2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonata in F minor, TWV. 41:f2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Recorder Sonatina in A minor, TWV. 41:A4",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Reiner Geist, lass doch mein Herze, for voice, flute, unison violins, cello and continuo, TWV.1:1228",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schau nach Sodom nicht zurucke, TWV. 1:1243",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schau Seele, Jesus geht zum Vater, sacred cantata for chorus, 2 oboes, strings and continuo, TWV.1:1244",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schaut die Demut Palmen tragen, TWV.1:1245",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schmecket und sehet unsres Gottes, sacred cantata for voice, oboe and continuo, TWV. 1:1252",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schmecket und sehet, for soprano and chorus, TWV.7:32",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
Schmeckt und sehet unser Gottes freundlichkeit,,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Schmücket das frohe Fest mit Mayen, for voice, violin and continuo, TWV.1:1256",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Second livre de Duo, 6 duo sonatas for 2 flutes, TWV.40:124-129",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Seele, lerne dich erkennen, for voice, recorder and continuo, TWV.1:1258",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Septet  in A minor, for 2 flutes, 2 oboes, 2 violins and continuo, TWV.44:42",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Septet  in B flat major, for 3 oboes, 3 violins and continuo, TWV.44:43",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sextet  in F minor, for 2 violins, alto viol, tenor viol, cello and continuo, TWV.44:32",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sextet, for 2 violins, 2 viols, cello and continuo in B flat major, TWV. 44:34",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sextet, for 2 violins, 2 viols, cello and continuo in G minor, TWV. 44:33",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sie verachten das Gesetz, TWV.1:1339",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Siehe, ich komme, im Buch ist von mir, for 3-part chorus, strings and continuo, TWV.1:1332",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Sinfonia  in E minor, for 2 oboes, strings and continuo, TWV.50:4",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Sinfonia in F for Recorder, Viola de Gamba, 2 Oboes, Trumpet, and 3 Trombones, TWV.50:3",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Sinfonia in F major, for trumpet, 3 trombones, recorder, viola da gamba, oboe, strings and continuo",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Sinfonia melodica in D major, suite for 2 oboes, strings and continuo, TWV.50:2",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sinfonia spirituosa in D major, for 2 Violins and Viola, TWV.44:1",,,0,0,Orchestral,Georg Philipp Telemann,Baroque,0,
"Singet dem Herrn ein neues Lied, for chorus, strings and continuo, TWV.7:30",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"So ziehet nun an, TWV.1:1390",,,0,0,Vocal,Georg Philipp Telemann,Baroque,0,
"Solo in G minor for Oboe and Continuo, TWV.41:g6",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Solo, for oboe and continuo in B flat major, TWV.41:B6",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Solo, suite for harpsichord in C, TWV. 32:3",,,0,0,Keyboard,Georg Philipp Telemann,Baroque,0,
"Solo, suite for harpsichord in F, TWV. 32:4",,,0,0,Keyboard,Georg Philipp Telemann,Baroque,0,
"Sonata  in G minor for Treble Instrument and Continuo, TWV.41:g5",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
"Sonata en trio for 2 manuals in pedal, for organ in D, TWV.33:A4",,,0,0,Keyboard,Georg Philipp Telemann,Baroque,0,
"Sonata for 2 Flutes in A major, TWV. 40:144",,,0,0,Chamber,Georg Philipp Telemann,Baroque,0,
